Latitude	Longitude	Year	Date	Tavg	Tmin	Tmax	RHavg	RHmin	RHmax	Rainfall	RainHourlyMin	RainHourlyMax
-9.7	-62.7	2001	13/06/2001	24.69	20.2	28.86	81.36	58.23	93.51	2.2	0	0.4
-9.7	-62.7	2001	13/07/2001	25.63	21.8	30.48	79.81	54.18	95.28	3.9	0	1.4
-9.7	-62.7	2001	13/08/2001	27.78	21.98	35.08	56.68	29.79	81.44	0	0	0
-9.7	-62.7	2001	13/09/2001	26.59	22.88	31.59	81.97	54.58	99.52	6.3	0	2.8
-9.7	-62.7	2001	13/10/2001	26.48	23.7	31.96	85.07	58.12	97.46	29.2	0	9.2
-9.7	-62.7	2001	13/11/2001	27.65	24.66	31.55	80.79	60.16	94.6	10.9	0	1.4
-9.7	-62.7	2001	13/12/2001	24.68	22.87	27.69	94.63	86.04	100	134.3	0	14.6
-9.7	-62.7	2001	14/01/2001	23.62	21.51	27.36	91.36	72.77	100	55.3	0	20.8
-9.7	-62.7	2001	14/02/2001	24.88	22	30.63	87.87	60.55	100.06	96.5	0.6	31.9
-9.7	-62.7	2001	14/03/2001	24.74	23.18	28.53	92.22	76.25	98.03	62.9	0	9.9
-9.7	-62.7	2001	14/04/2001	25.7	23.01	30.2	87.85	65.5	99.52	12.7	0	2.6
-9.7	-62.7	2001	14/05/2001	24.03	21.65	26.55	83.42	70.95	91.89	4.6	0	2.1
-9.7	-62.7	2001	14/06/2001	24.51	21.62	28.84	90.34	71.85	99.57	2.8	0	0.4
-9.7	-62.7	2001	14/07/2001	25.62	21.22	30.89	80.24	50.94	97.64	1.7	0	0.3
-9.7	-62.7	2001	14/08/2001	28.45	23.52	34.46	53.95	29.52	78.07	0	0	0
-9.7	-62.7	2001	14/09/2001	26.95	23.17	31.87	78.88	55.41	98.03	3.4	0	0.5
-9.7	-62.7	2001	14/10/2001	25.46	22.87	28.41	90.34	73.53	99.76	130	0	14.8
-9.7	-62.7	2001	14/11/2001	27.21	23.7	31.67	82.58	57.86	98.03	10.2	0	1.6
-9.7	-62.7	2001	14/12/2001	26.1	23.08	31.41	87.8	59.74	99.64	24.3	0	14.6
-9.7	-62.7	2001	15/01/2001	25.28	22.29	30.88	84.38	60.42	97.89	10.2	0	3.1
-9.7	-62.7	2001	15/02/2001	25.5	22.45	30.74	86.36	58.11	97.96	77.2	0.2	9.9
-9.7	-62.7	2001	15/03/2001	24.34	22.53	29.48	94.17	66.34	99.64	144.4	0	14.9
-9.7	-62.7	2001	15/04/2001	25.17	22.35	28.72	90.13	79.06	99.45	67.7	0	10.9
-9.7	-62.7	2001	15/05/2001	24.44	21.17	28.81	79.8	63.27	88.04	0.9	0	0.4
-9.7	-62.7	2001	15/06/2001	24.18	21.88	27.59	88.47	68.16	99.58	2.1	0	0.4
-9.7	-62.7	2001	15/07/2001	25.99	21.8	31.51	82.21	54.08	99.45	0.9	0	0.2
-9.7	-62.7	2001	15/08/2001	27.8	22.65	33.79	64.04	40.53	93.64	0	0	0
-9.7	-62.7	2001	15/09/2001	25.75	22.4	30.36	85.07	60.37	99.58	16.6	0	2.3
-9.7	-62.7	2001	15/10/2001	26.44	22.68	31.65	84.19	56.93	99.7	20.8	0	14.8
-9.7	-62.7	2001	15/11/2001	26.36	23.75	31.51	87.61	66.84	97.86	74.2	0	12.7
-9.7	-62.7	2001	15/12/2001	25.68	22.7	29.49	91	70.43	99.64	211.9	0.9	19.3
-9.7	-62.7	2001	16/01/2001	24.15	21.66	27.63	91.87	75.1	100	147.8	0.1	15
-9.7	-62.7	2001	16/02/2001	24.44	22.8	27.13	95.16	80.08	99.64	130.1	0	15.6
-9.7	-62.7	2001	16/03/2001	25.35	22.63	30.87	88.35	60.34	99.15	90.2	0.2	14.9
-9.7	-62.7	2001	16/04/2001	25.09	22.21	30.61	90.42	65.74	99.64	21.5	0	10.9
-9.7	-62.7	2001	16/05/2001	25.16	21.37	29.35	85.87	65.45	99.51	4	0	0.8
-9.7	-62.7	2001	16/06/2001	24.49	21.48	28.82	86.74	67.13	98	8.3	0	1.4
-9.7	-62.7	2001	16/07/2001	25.62	22.66	30.47	83.22	57.3	98.32	14.2	0	1.8
-9.7	-62.7	2001	16/08/2001	28.51	23.16	34.92	62.36	33.08	90.8	0	0	0
-9.7	-62.7	2001	16/09/2001	24.09	20.97	28.27	91.76	72.4	99.64	62	0	11.4
-9.7	-62.7	2001	16/10/2001	25.57	23.52	27.45	89.48	81.07	97.68	93.5	0	9.9
-9.7	-62.7	2001	16/11/2001	26.49	23.52	32.39	86.89	57.6	99.52	35.3	0	12.7
-9.7	-62.7	2001	16/12/2001	25.47	23.62	29.14	92.27	72.51	99.7	65.9	0	19.3
-9.7	-62.7	2001	17/01/2001	23.29	21.65	26.54	94.47	76.57	100	97.8	0	15
-9.7	-62.7	2001	17/02/2001	24.41	21.79	28.77	91.9	68.4	100	116.4	0	15.6
-9.7	-62.7	2001	17/03/2001	25.18	21.8	30.52	88.97	62.01	100.06	157.8	1.8	11.1
-9.7	-62.7	2001	17/04/2001	24.46	22.69	27.88	93.5	75.42	99.52	50.3	0	6.6
-9.7	-62.7	2001	17/05/2001	24.22	22.59	27.21	93.58	80.24	98.38	120.2	0.2	14.4
-9.7	-62.7	2001	17/06/2001	24.36	21.72	28.76	89.01	68.44	99.58	13.9	0	2.3
-9.7	-62.7	2001	17/07/2001	25.28	21.94	30.39	82.95	56.48	99.39	4.7	0	1.8
-9.7	-62.7	2001	17/08/2001	28.78	23.05	34.82	53.28	29.68	79.42	0	0	0
-9.7	-62.7	2001	17/09/2001	21.02	18.15	26.27	76.17	54.75	95.7	13.2	0	11.5
-9.7	-62.7	2001	17/10/2001	25.27	23.37	29.2	92.18	74.59	98.86	96	0	13.5
-9.7	-62.7	2001	17/11/2001	25.74	22.73	31.88	89.54	60.91	98.98	113.3	0	16
-9.7	-62.7	2001	17/12/2001	24.96	23.36	28.21	95.06	79.75	100	199.6	0.3	17.2
-9.7	-62.7	2001	18/01/2001	24.64	21.04	30.67	86.78	58.06	100	68.1	0.2	7.6
-9.7	-62.7	2001	18/02/2001	24.35	22.3	29	91.96	67.05	100	85.1	0.3	12.1
-9.7	-62.7	2001	18/03/2001	24.03	22.01	27.67	92.99	75.75	99.51	149.8	0	15
-9.7	-62.7	2001	18/04/2001	24.61	22.4	28.33	91.4	74.54	99.7	9.1	0	6.6
-9.7	-62.7	2001	18/05/2001	24.37	21.84	28.85	90.37	73.03	97.65	29	0	14.4
-9.7	-62.7	2001	18/06/2001	19.9	17.58	23.22	74.24	65.35	88.44	3.1	0	2.3
-9.7	-62.7	2001	18/07/2001	25.49	22.16	30.12	80.85	54.63	99.03	3.2	0	0.5
-9.7	-62.7	2001	18/08/2001	28.75	22.54	35.45	55.91	27.46	82.83	0	0	0
-9.7	-62.7	2001	18/09/2001	24.19	18.28	31.1	73.21	44.33	93.84	0.1	0	0.1
-9.7	-62.7	2001	18/10/2001	24.57	21.84	28.78	85.31	59.6	99.58	36.8	0	13.5
-9.7	-62.7	2001	18/11/2001	25.69	23.63	30.28	90.01	65.75	99.52	30.6	0	16
-9.7	-62.7	2001	18/12/2001	24.84	22.75	28.7	93.67	74.78	100.06	295.5	0.4	18.8
-9.7	-62.7	2001	19/01/2001	24.19	21.91	28.73	91.56	72.79	99.52	90.9	0	8.8
-9.7	-62.7	2001	19/02/2001	24.73	22.13	29.24	89	65.93	100	70.1	0	12.2
-9.7	-62.7	2001	19/03/2001	23.96	21.9	27.12	91.99	80.68	99.39	69	0	15.7
-9.7	-62.7	2001	19/04/2001	25.25	22.48	29.73	88.39	66.43	99.46	12	0	1.9
-9.7	-62.7	2001	19/05/2001	24.54	21.83	29.46	92.06	69.01	99.64	17.7	0	3.9
-9.7	-62.7	2001	19/06/2001	17.92	14.13	23.07	70.46	56.06	78.95	0.1	0	0.1
-9.7	-62.7	2001	19/07/2001	25.53	21.98	30.45	80.86	57.16	98.13	5.5	0	0.7
-9.7	-62.7	2001	19/08/2001	29.32	22.7	36.61	48.18	23.55	76.93	0	0	0
-9.7	-62.7	2001	19/09/2001	26.22	21.28	32	75.46	48.31	95.22	1.2	0	0.3
-9.7	-62.7	2001	19/10/2001	26.06	22.66	32.05	80.12	54.32	94.33	8.1	0	1.6
-9.7	-62.7	2001	19/11/2001	26.31	23.38	30.67	84.64	60.47	99.22	7.9	0	2.2
-9.7	-62.7	2001	19/12/2001	25.98	23.08	30.51	88.44	67.58	100.06	115.2	0.5	18.8
-9.7	-62.7	2001	20/01/2001	24.59	21.72	28.88	89.19	71.97	100	110	0	8.9
-9.7	-62.7	2001	20/02/2001	24.06	22.5	26.11	94.96	83.05	100	190.7	0	18.3
-9.7	-62.7	2001	20/03/2001	25.26	22.17	30.8	88.3	64.95	99.52	27.2	0	8.4
-9.7	-62.7	2001	20/04/2001	24.82	23.08	27.52	94.57	87.11	99.58	96.7	0	13.3
-9.7	-62.7	2001	20/05/2001	24.72	22.73	28.81	93.26	72.54	99.7	57.4	0	9.1
-9.7	-62.7	2001	20/06/2001	18.82	15.25	23.51	70.91	56.76	78.73	0	0	0
-9.7	-62.7	2001	20/07/2001	26.09	22.03	30.82	78.56	51.43	99.03	3	0	0.7
-9.7	-62.7	2001	20/08/2001	29.48	24.02	36.92	41.17	22.28	54.52	0	0	0
-9.7	-62.7	2001	20/09/2001	26.66	22.42	32.39	78.65	50.93	95.34	2.6	0	0.5
-9.7	-62.7	2001	20/10/2001	27.16	22.91	32.72	80.79	54.91	98.26	4	0	1.6
-9.7	-62.7	2001	20/11/2001	25.83	23.7	30.07	88.12	68.16	97.33	107.7	0	14.4
-9.7	-62.7	2001	20/12/2001	25.6	23.64	29.92	91.56	71.87	99.58	133.5	0.2	14.3
-9.7	-62.7	2001	21/01/2001	23.92	21.05	27.66	89.12	72.64	100	163.4	0	17.9
-9.7	-62.7	2001	21/02/2001	24.37	21.75	28.8	91.69	69.07	100.06	219.9	0	18.4
-9.7	-62.7	2001	21/03/2001	24.87	22.49	28.22	92.15	76.2	99.88	110.2	0	11.1
-9.7	-62.7	2001	21/04/2001	24.74	22.77	29.73	91.56	68.05	99.46	82.5	0	13.3
-9.7	-62.7	2001	21/05/2001	24.82	22.77	28.55	92.36	74.31	99.76	21	0	9.1
-9.7	-62.7	2001	21/06/2001	19.5	15.2	24.95	71.47	56	80.35	0	0	0
-9.7	-62.7	2001	21/07/2001	26.76	22.7	31.51	75.03	52.57	93.93	4.5	0	0.7
-9.7	-62.7	2001	21/08/2001	29.77	25.36	35.89	41.23	24.87	57.08	0	0	0
-9.7	-62.7	2001	21/09/2001	26.05	22.19	30.78	83.51	59.77	98.85	16.4	0.1	1.8
-9.7	-62.7	2001	21/10/2001	27.56	23.71	32.99	81.33	54.62	96.74	13.8	0	3.6
-9.7	-62.7	2001	21/11/2001	26.17	23.13	30.61	82.06	59.77	97.85	16.7	0.1	14.4
-9.7	-62.7	2001	21/12/2001	26.35	23.2	31.49	84.35	63.43	98.44	22.1	0	14.3
-9.7	-62.7	2001	22/01/2001	24.67	21.03	29.78	86.12	59.76	99.21	61.3	0.2	17.9
-9.7	-62.7	2001	22/02/2001	23.82	22.48	26.99	95.85	84.16	100	196.2	0.8	16.6
-9.7	-62.7	2001	22/03/2001	24.47	22.41	27.52	92.6	75.13	99.58	96.6	0	11.1
-9.7	-62.7	2001	22/04/2001	24.55	22.98	28.1	93.45	80.26	99.4	65.7	0	12.3
-9.7	-62.7	2001	22/05/2001	25.03	22.52	29.56	90.65	69.43	99.52	11.8	0	2
-9.7	-62.7	2001	22/06/2001	20.59	15.88	26.79	76.63	52.56	89.73	0	0	0
-9.7	-62.7	2001	22/07/2001	26.09	22.53	32.23	81.96	49.61	97.48	16.4	0	3.6
-9.7	-62.7	2001	22/08/2001	29.26	24.65	35.25	46.63	27.27	62.61	0	0	0
-9.7	-62.7	2001	22/09/2001	26.43	22.2	32.08	79.11	52.19	98.19	5.7	0	1.8
-9.7	-62.7	2001	22/10/2001	25.33	23.19	27.44	92.97	83.71	99.52	75.9	0	11.1
-9.7	-62.7	2001	22/11/2001	26.17	23.57	32.12	85.35	57.43	97.01	54	0	11.3
-9.7	-62.7	2001	22/12/2001	26.19	22.86	30.49	87.12	62.8	100	138.7	0.6	8.9
-9.7	-62.7	2001	23/01/2001	25.02	21.74	30.7	85.55	59.68	99.27	79.8	0.2	7.8
-9.7	-62.7	2001	23/02/2001	24.5	22.04	30.29	91.36	62.56	100	138.3	0.4	16.2
-9.7	-62.7	2001	23/03/2001	25.72	22.98	30.47	88.98	68.24	99.52	24	0	10.1
-9.7	-62.7	2001	23/04/2001	25.23	22.34	30.35	87.65	66.28	99.4	16	0	9.5
-9.7	-62.7	2001	23/05/2001	24.85	22.44	29.05	92.56	75.42	99.52	53.2	0	7.4
-9.7	-62.7	2001	23/06/2001	21.88	17.48	27.05	76.96	56.67	90.05	0	0	0
-9.7	-62.7	2001	23/07/2001	24.58	22.44	27.37	88.47	72.28	97.92	14.5	0	3.6
-9.7	-62.7	2001	23/08/2001	28.8	23.6	34.43	51.08	33.77	73	0	0	0
-9.7	-62.7	2001	23/09/2001	26.61	22.71	32.36	82.35	52.21	99.52	11.7	0	1.8
-9.7	-62.7	2001	23/10/2001	26.15	22.55	32.22	85.6	56.11	98.55	18.1	0	11.1
-9.7	-62.7	2001	23/11/2001	26.5	22.62	31.93	83.86	56.33	99.46	15.4	0	11.3
-9.7	-62.7	2001	23/12/2001	24.82	23.08	27	93.69	84	100	268.5	0	28.8
-9.7	-62.7	2001	24/01/2001	24.66	22.08	28.72	90.35	70.28	98.91	91.4	0	9.6
-9.7	-62.7	2001	24/02/2001	24.2	22.09	27.58	93.93	78.02	100	196.7	0	14.7
-9.7	-62.7	2001	24/03/2001	24.88	22.76	27.89	90.54	74.68	98.92	33.4	0	4.9
-9.7	-62.7	2001	24/04/2001	25.62	22.95	30.03	87.87	68.39	98.44	48.5	0	10
-9.7	-62.7	2001	24/05/2001	24.74	22.89	29.13	92.14	72.12	99.58	45.3	0	7.4
-9.7	-62.7	2001	24/06/2001	23.45	18.84	29.51	79.42	51.18	97.35	0	0	0
-9.7	-62.7	2001	24/07/2001	24.61	22.01	29.28	86.34	61.84	97.18	23.8	0	5.3
-9.7	-62.7	2001	24/08/2001	28.05	23.84	33.93	68.53	41.31	90.13	3.4	0	0.8
-9.7	-62.7	2001	24/09/2001	25.73	23.38	30.68	87.99	61.78	98.68	43.6	0	6.3
-9.7	-62.7	2001	24/10/2001	26.6	23.62	32.06	87.38	59.97	99.58	11.4	0	1.5
-9.7	-62.7	2001	24/11/2001	25.77	24	29.35	89.98	75.65	97.63	34.3	0	3.6
-9.7	-62.7	2001	24/12/2001	24.78	22.8	29.29	93.37	73.19	100.06	132.4	1.5	29.1
-9.7	-62.7	2001	25/01/2001	24.8	22.18	28.36	90.18	72.11	100	163.9	0	12.7
-9.7	-62.7	2001	25/02/2001	25.82	22.34	30.89	84.5	58.61	99.64	31	0	14.7
-9.7	-62.7	2001	25/03/2001	25.74	22.59	30.67	86.45	61.18	99.03	17.9	0	3.1
-9.7	-62.7	2001	25/04/2001	24.59	22.65	28.98	89.88	73.1	97.37	15.3	0	10
-9.7	-62.7	2001	25/05/2001	24.24	22.63	27.44	93.72	82.22	99.58	32.9	0	7.1
-9.7	-62.7	2001	25/06/2001	23.96	20.85	27.71	85.44	66.29	97.09	2	0	0.3
-9.7	-62.7	2001	25/07/2001	24.78	21.73	30.62	85.2	57.1	99.7	7.2	0	5.3
-9.7	-62.7	2001	25/08/2001	27.47	23.41	33.19	72.96	46.96	92	6.1	0	1
-9.7	-62.7	2001	25/09/2001	25.94	22.67	31.54	85.92	57.63	99.16	24	0	6.3
-9.7	-62.7	2001	25/10/2001	26.57	23.16	33.24	86.28	52	99.64	19	0	3.5
-9.7	-62.7	2001	25/11/2001	25.28	23.46	28.95	92.03	75.91	99.1	50.2	0	3.6
-9.7	-62.7	2001	25/12/2001	24.51	22.37	27.99	95.12	80.15	100	214.7	0	16.5
-9.7	-62.7	2001	26/01/2001	25.24	21.94	30.82	87.25	57.14	99.64	43.1	0	12.7
-9.7	-62.7	2001	26/02/2001	24.72	22.61	28.36	91.4	76.64	99.58	107.1	0	12.9
-9.7	-62.7	2001	26/03/2001	24.6	22.17	29.01	91.14	68.25	100	308.9	0.8	28.2
-9.7	-62.7	2001	26/04/2001	25.01	21.42	29.97	83.84	60.69	96.77	6.9	0	0.8
-9.7	-62.7	2001	26/05/2001	24.07	22.05	27.32	95.41	86.13	99.7	54.9	0	7.6
-9.7	-62.7	2001	26/06/2001	24.54	21.15	29.44	81.24	58.08	97.2	1.5	0	0.3
-9.7	-62.7	2001	26/07/2001	25.32	21.76	30.93	81.64	54.47	99.51	1.9	0	0.4
-9.7	-62.7	2001	26/08/2001	27.25	23.47	33.01	73.98	44.04	90.28	13.9	0	2.9
-9.7	-62.7	2001	26/09/2001	26.5	23.04	32.32	84.23	55.19	99.52	8.9	0	2.8
-9.7	-62.7	2001	26/10/2001	27.12	23.64	32.13	84.48	58.69	98.93	14.2	0	3.5
-9.7	-62.7	2001	26/11/2001	24.41	22.94	27.14	94.85	80.96	100	134.7	0	20.5
-9.7	-62.7	2001	26/12/2001	23.63	21.8	25.13	97.98	88.98	100.06	171.7	0.6	16.8
-9.7	-62.7	2001	27/01/2001	25.39	21.9	29.94	86.75	62.37	98.49	91.6	0	9.4
-9.7	-62.7	2001	27/02/2001	24.13	22.54	26.81	93.24	80.82	99.64	96.7	0	12.9
-9.7	-62.7	2001	27/03/2001	24.33	21.75	29.83	91.07	67.22	100	82.1	1	28.7
-9.7	-62.7	2001	27/04/2001	25.51	22.56	30.28	87.5	65.47	99.64	12.6	0	0.8
-9.7	-62.7	2001	27/05/2001	23.92	21.81	28.23	92.75	76.43	99.51	22.6	0	7.6
-9.7	-62.7	2001	27/06/2001	24.89	21.17	29.74	65.45	48.73	75.38	0.3	0	0.3
-9.7	-62.7	2001	27/07/2001	25.06	21.8	29.91	81.21	56.43	97.85	32.6	0	5.7
-9.7	-62.7	2001	27/08/2001	26.97	23.14	33.03	76.53	47.49	93.61	10.9	0	2.9
-9.7	-62.7	2001	27/09/2001	27.25	23.51	33.22	80.29	50.03	99.52	10.6	0	1.6
-9.7	-62.7	2001	27/10/2001	26.24	22.77	31.31	83.82	57.68	99.52	9.5	0	2
-9.7	-62.7	2001	27/11/2001	23.72	22.17	27.45	96.37	81.29	100	188.7	0	20.6
-9.7	-62.7	2001	27/12/2001	24.2	22.52	26.99	93.25	79.57	99.52	58.9	0.1	14.8
-9.7	-62.7	2001	28/01/2001	24.62	22.41	27.5	94.19	82.57	100	342.7	2.1	23.7
-9.7	-62.7	2001	28/02/2001	23.41	21.72	25.52	95.4	81.49	100	134.7	0.3	12.2
-9.7	-62.7	2001	28/03/2001	24.98	22.06	29.37	88.65	70.29	99.7	31.1	0	6.1
-9.7	-62.7	2001	28/04/2001	26.2	22.9	30.48	86.9	67.24	98.8	6.2	0	1
-9.7	-62.7	2001	28/05/2001	24.49	21.78	29.13	90.05	67.61	99.7	6.4	0	3
-9.7	-62.7	2001	28/06/2001	24.45	19.6	30.33	68.07	45.21	80	0	0	0
-9.7	-62.7	2001	28/07/2001	22.82	18.82	26.81	57.17	44.44	75.13	5.8	0	5.8
-9.7	-62.7	2001	28/08/2001	26.75	22.46	32.95	80.76	49.25	99.52	6.7	0	1.8
-9.7	-62.7	2001	28/09/2001	27.43	23.4	32.71	77.98	52.88	96.03	6.6	0	1.6
-9.7	-62.7	2001	28/10/2001	27.34	22.9	32.95	78.83	52.21	96.31	2.6	0	1.3
-9.7	-62.7	2001	28/11/2001	25.27	21.83	30.27	85.73	62.33	99.7	21.5	0	17.2
-9.7	-62.7	2001	28/12/2001	25.81	22.72	30.91	86.96	64.19	99.1	25.9	0	4
-9.7	-62.7	2001	29/01/2001	25.18	22.34	29.92	88.5	65.6	99.22	72.6	0	23.7
-9.7	-62.7	2001	29/03/2001	24.3	21.86	27.6	92.9	80.53	100.06	234.6	0	20.4
-9.7	-62.7	2001	29/04/2001	26.41	23.15	31.15	87.51	62.26	99.34	11.2	0	2.3
-9.7	-62.7	2001	29/05/2001	25.31	22.57	29.55	90.91	69.25	99.46	12.2	0	2
-9.7	-62.7	2001	29/06/2001	25.58	20.17	31.68	70.38	44.05	87.41	0	0	0
-9.7	-62.7	2001	29/07/2001	22.38	17	29.31	61.91	43.32	86.07	0	0	0
-9.7	-62.7	2001	29/08/2001	26.57	23.35	31.1	82.05	59.69	96.97	21.9	0	3.5
-9.7	-62.7	2001	29/09/2001	25.4	22.09	29.99	89.34	71.54	98.67	60.7	0	9.2
-9.7	-62.7	2001	29/10/2001	27.87	23	33.9	76.34	49.42	97.14	2.2	0	0.4
-9.7	-62.7	2001	29/11/2001	26.09	23.02	30.17	85.21	66.64	96.84	38.6	0	3.8
-9.7	-62.7	2001	29/12/2001	25.16	23.42	28.75	94.13	82.87	99.64	53.5	0	7.9
-9.7	-62.7	2001	30/01/2001	24.33	21.85	28.07	91.23	74.35	100	374.9	0	29.2
-9.7	-62.7	2001	30/03/2001	24.48	22.48	28.58	92.95	72.11	99.58	67.5	0	20.4
-9.7	-62.7	2001	30/04/2001	26.21	23.26	29.88	86.75	65.55	97.91	7.9	0	2.3
-9.7	-62.7	2001	30/05/2001	24.53	22.64	28.41	92.91	73.26	99.76	29.2	0	4.4
-9.7	-62.7	2001	30/06/2001	26.29	21.43	31.52	72.53	46.07	93.58	0	0	0
-9.7	-62.7	2001	30/07/2001	24.36	17.98	31.48	69.91	33.08	95.21	0	0	0
-9.7	-62.7	2001	30/08/2001	26.85	23.07	33.51	80.44	46.26	99.52	6.4	0	3.5
-9.7	-62.7	2001	30/09/2001	26.15	22.91	31.1	83.01	57.46	99.58	10.3	0	9.2
-9.7	-62.7	2001	30/10/2001	26.35	23.22	30.72	85.85	71.55	95.92	95.2	0	15.6
-9.7	-62.7	2001	30/11/2001	25.12	22.24	29.05	90.17	75.83	99.7	159.8	0	11.5
-9.7	-62.7	2001	30/12/2001	25.14	22.73	28.43	89.22	69.97	99.76	74.2	0.3	8.4
-9.7	-62.7	2001	31/01/2001	24.9	22.07	30.24	83.04	59.14	98.43	60.7	0	29.3
-9.7	-62.7	2001	31/03/2001	24.49	22.39	27.81	92.01	74.23	99.64	64	0	7.1
-9.7	-62.7	2001	31/05/2001	24.69	22.26	29.63	91.35	66.17	99.58	19.2	0	4.4
-9.7	-62.7	2001	31/07/2001	25.14	19.64	32	68.83	39.54	93.9	0	0	0
-9.7	-62.7	2001	31/08/2001	27.3	22.83	34.06	76.41	43.08	97.19	13.1	0	3
-9.7	-62.7	2001	31/10/2001	24.73	22.95	27.22	93.68	79.55	99.4	90.1	0.7	18.1
-9.7	-62.7	2001	31/12/2001	25.56	22.98	28.9	87.35	69.43	100	80.2	0	5.1
-9.7	-62.7	2002	01/01/2002	25.01	23.32	28.98	93.25	75.55	100	153.4	0	14.4
-9.7	-62.7	2002	01/02/2002	26.75	23.18	31.87	83.87	56.09	99.1	24.3	0	7
-9.7	-62.7	2002	01/03/2002	24.64	22.97	27.63	96.32	89.29	100	320.8	4.6	20.9
-9.7	-62.7	2002	01/04/2002	24.88	22.58	29.19	91.1	69.32	98.8	54.1	0	14.7
-9.7	-62.7	2002	01/05/2002	25.25	22.93	29.7	91.6	71.2	99.58	48.2	0	7.5
-9.7	-62.7	2002	01/06/2002	25.02	21.32	29.34	88.22	62.43	99.76	7.1	0	1
-9.7	-62.7	2002	01/07/2002	26.99	22.07	32.53	75.53	37.49	99.46	1.2	0	1.2
-9.7	-62.7	2002	01/08/2002	25.63	22.29	30.73	85.47	58	99.58	70.7	0.7	5.9
-9.7	-62.7	2002	01/09/2002	24.55	22.56	28.54	89.55	69.95	98.2	136.3	0	12.1
-9.7	-62.7	2002	01/10/2002	26.74	22.42	33.01	81.18	50.51	97.86	15.8	0	12.5
-9.7	-62.7	2002	01/11/2002	25.13	22.52	29.45	88.66	63.84	99.64	10.6	0.1	6
-9.7	-62.7	2002	01/12/2002	25.97	23.75	31.35	89.88	66.48	99.52	34.6	0	17.6
-9.7	-62.7	2002	02/01/2002	24.53	23.01	27.88	96.34	85.32	100.06	128.7	0.1	14.4
-9.7	-62.7	2002	02/02/2002	26.77	22.65	32.2	81.33	56.26	98.08	63.3	0	3.8
-9.7	-62.7	2002	02/03/2002	24.79	23.03	29.29	92.89	70.56	99.94	118.4	0	20.9
-9.7	-62.7	2002	02/04/2002	25.73	22.21	30.6	87.24	61.5	99.27	12.7	0	3.6
-9.7	-62.7	2002	02/05/2002	25.57	22.74	30.26	88.65	64.64	99.7	20.3	0	7.5
-9.7	-62.7	2002	02/06/2002	25.25	22.72	29.58	89.28	66.04	99.52	5.2	0	0.8
-9.7	-62.7	2002	02/07/2002	26.63	20.73	33.13	64.75	34.39	90.35	0	0	0
-9.7	-62.7	2002	02/08/2002	25.72	22.29	30.92	83.5	55.41	96.94	30.3	0	5.8
-9.7	-62.7	2002	02/09/2002	24.3	20.99	29.07	69.54	47.18	91.79	12	0	12
-9.7	-62.7	2002	02/10/2002	27.11	23.34	32.49	79.83	54.13	97.32	9.3	0	1.5
-9.7	-62.7	2002	02/11/2002	26.21	23.21	30.75	83.63	63.05	95.62	16.3	0	2.1
-9.7	-62.7	2002	02/12/2002	25.89	23.38	30.96	90.73	64.98	99.46	47.7	0	4.1
-9.7	-62.7	2002	03/01/2002	24.89	23.26	28.22	92.52	73.18	100	116.7	0	14.3
-9.7	-62.7	2002	03/02/2002	26.57	23.68	31.19	85.58	62.5	98.09	69.4	0.2	6.3
-9.7	-62.7	2002	03/03/2002	24.33	22.33	27.89	95.05	83.36	100	154.3	0	14.5
-9.7	-62.7	2002	03/04/2002	26.02	23.12	30.36	90.9	69.92	99.34	95.6	0	7.6
-9.7	-62.7	2002	03/05/2002	24.96	22.21	29.09	91.23	72.85	99.52	50.1	0	7.1
-9.7	-62.7	2002	03/06/2002	25.1	21.93	29.98	88.45	66.28	99.45	4.8	0	0.8
-9.7	-62.7	2002	03/07/2002	27.34	21.3	33.69	62.36	33.68	87.02	0	0	0
-9.7	-62.7	2002	03/08/2002	25.46	22.45	29.65	79.04	60.69	91.93	19.3	0	4.3
-9.7	-62.7	2002	03/09/2002	25.27	20.27	31.42	64.96	47.31	77.76	0	0	0
-9.7	-62.7	2002	03/10/2002	27.46	23.05	33.12	77.96	50.63	97.96	2.6	0	1.6
-9.7	-62.7	2002	03/11/2002	26.86	22.89	32.78	80.96	54.87	98.02	3.5	0	2.1
-9.7	-62.7	2002	03/12/2002	26.52	23.94	31.44	86.81	61.59	99.4	71.8	0	12.4
-9.7	-62.7	2002	04/01/2002	25.13	23.13	29.19	93.57	82.64	100	201.9	0.2	21.6
-9.7	-62.7	2002	04/02/2002	25.01	22.97	27.14	92.06	82.06	99.82	182.9	0	19.6
-9.7	-62.7	2002	04/03/2002	25.66	22.11	32.35	86.41	54.59	99.58	17.8	0	12.4
-9.7	-62.7	2002	04/04/2002	25.41	22.62	30.31	91.52	69.2	100	281.2	0	22.1
-9.7	-62.7	2002	04/05/2002	24.83	22.92	29.72	91.12	68.51	99.58	37.7	0	7.1
-9.7	-62.7	2002	04/06/2002	25.54	22.42	29.92	86.72	60.09	99.64	3.5	0	0.8
-9.7	-62.7	2002	04/07/2002	26.54	22.94	31.28	71.23	45.7	89.19	2.3	0	0.2
-9.7	-62.7	2002	04/08/2002	25.97	21.23	31.49	77.42	53.56	97.16	1.8	0	1
-9.7	-62.7	2002	04/09/2002	26.64	21.72	32.49	74.78	48.62	91.2	1.6	0	0.4
