fileNumber	cropAtStart	cropHalfways	k	propExposedImmigrants	lethalTime	immunityCost	cadaverDuration	timeAcceleration	sporulationOn	transmissionEfficiency	BiocontrolSuccess
23	17.9812	752.422	30	0.457449	71.5043	0.326265	102.963	1.55917	89.1891	0.425698	1
34	20.3436	770.25	26	0.58406	83.1051	0.29305	77.8175	1.38432	89.7954	0.38203	1
24	22.4515	832.018	27	0.526213	88.4042	0.123265	78.6863	1.41227	94.1112	0.342004	1
6	19.7945	806.725	21	0.480516	66.8981	0.271597	94.6309	1.55831	89.1043	0.367151	1
33	15.9848	834.433	30	0.489788	74.8529	0.230217	96.8722	1.35851	83.5521	0.344253	1
11	27.1186	768.774	22	0.690565	75.327	0.113608	71.4035	1.06202	84.4403	0.264139	1
24	19.3247	806.522	30	0.446349	94.0637	0.0644501	96.2529	1.69257	91.3685	0.453018	1
7	15.2785	808.442	23	0.469699	79.0136	0.280547	102.445	1.65322	84.0525	0.302147	1
19	25.2801	840.499	26	0.633154	89.4619	0.15383	85.2079	1.165	86.9899	0.289219	1
2	22.7317	844.317	29	0.411111	83.5394	0.207526	100.356	1.35572	88.7296	0.399208	1
4	25.7064	836.54	18	0.483314	93.6614	0.379943	75.8162	1.06442	87.445	0.474956	1
23	20.2337	836.55	29	0.681032	77.6074	0.220954	89.6649	1.33407	93.5885	0.394232	1
6	17.3451	818.367	18	0.539845	65.5725	0.222715	89.1438	1.57406	90.9316	0.474576	1
17	25.2587	823.443	17	0.551098	105.49	0.343439	94.9529	1.42054	80.4761	0.377625	1
34	24.5766	778.671	29	0.478631	80.9771	0.2205	108.938	1.34538	82.7578	0.418203	1
17	20.9102	816.815	27	0.523052	88.1736	0.213701	95.887	1.76644	91.2033	0.471474	1
24	18.4729	784.472	24	0.604134	87.2016	0.300974	97.2283	1.53272	90.2405	0.284069	1
1	15.8127	775.349	23	0.364444	83.2329	0.254445	108.791	1.51074	85.1638	0.357717	1
31	19.8027	828.853	29	0.552298	89.7366	0.376534	97.3907	1.18474	91.1562	0.295294	1
1	20.5036	790.206	22	0.63721	88.8558	0.113012	103.64	1.55125	91.4339	0.467617	1
33	25.8017	832.107	15	0.444118	94.7626	0.279418	93.8159	1.11534	87.4048	0.335253	1
28	16.2938	815.261	26	0.526275	77.0762	0.164424	94.1757	1.13376	89.5965	0.312937	1
28	19.8902	753.92	19	0.356253	79.1515	0.249781	89.747	1.37074	90.7566	0.428467	1
27	16.0029	776.698	30	0.430592	72.8702	0.2668	99.6086	1.71694	95.3271	0.46262	1
35	28.0557	792.983	22	0.434027	73.7553	0.141563	95.7051	1.05012	88.2819	0.411747	1
6	15.8075	820.859	21	0.43016	61.421	0.133585	86.527	1.18923	88.6953	0.406659	1
4	18.4892	784.965	17	0.341475	80.0034	0.373061	95.211	1.28061	91.5735	0.351103	1
27	18.3123	800.649	15	0.422888	81.364	0.0247114	102.823	1.73264	93.5146	0.413528	1
2	24.2573	788.83	17	0.683964	78.0288	0.329717	107.307	1.6384	80.1082	0.266968	1
18	19.5932	815.372	18	0.655558	93.1705	0.167856	90.1585	1.27658	88.3538	0.368935	1
38	22.8142	785.704	29	0.461866	78.8039	0.341474	93.0535	1.15842	92.4435	0.389141	1
11	21.876	765.438	18	0.563667	69.5357	0.352837	84.8397	1.18792	88.2623	0.173441	1
39	25.1674	818.594	18	0.5796	84.4421	0.0726113	104.586	1.28775	89.3281	0.325945	1
2	24.2573	788.83	29	0.683964	78.0288	0.329717	102.269	1.6384	80.1082	0.266968	1
36	27.0103	785.847	15	0.410286	71.1261	0.0987596	97.1416	1.06838	87.3069	0.223207	1
18	22.3918	755.65	17	0.359695	71.0068	0.192741	95.3102	1.00944	92.9879	0.399088	1
8	23.3308	780.604	16	0.320377	82.7314	0.358436	101.896	1.07073	84.8342	0.327496	1
31	19.8027	812.121	29	0.552298	89.7366	0.23093	97.3907	1.18474	91.1562	0.295294	1
7	16.725	759.977	25	0.549944	80.8803	0.163856	105.469	1.86688	96.9814	0.467822	1
6	18.097	782.586	17	0.657736	67.0364	0.2987	95.5812	1.33494	88.4174	0.418312	1
7	23.2133	789.978	24	0.404428	78.0787	0.202596	78.8481	1.02091	92.3793	0.28427	1
14	24.8949	770.462	22	0.348453	81.7912	0.389893	102.239	1.16387	87.2443	0.439708	1
39	25.432	818.594	18	0.5796	84.4421	0.0726113	104.586	1.28775	89.3281	0.245375	1
7	19.4852	763.96	17	0.43966	94.8992	0.249497	103.865	1.66903	91.1899	0.456369	1
